link,sentence_number,article_number,text,title
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_30,3,"Dari komposisi berdasarkan usia, struktur PNS didominasi usia 51-60 tahun yang akan memasuki usia pensiun, sebanyak 37,9 persen. Mayoritas PNS di Indonesia berusia di atas 40 tahun.",impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_31,3,"Dengan adanya perbedaan usia yang jauh, menjadi tantangan bagi sepertiga jumlah PNS yang merupakan generasi milenial untuk dapat melakukan terobosan dalam menjalankan pelayanan publik. Birokrasi harus siap melakukan regenerasi agar roda pemerintahan dapat berjalan dengan optimal.",impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_32,3,"Apalagi diwacanakan rekrutmen CPNS akan mengikuti sistem minus growth, yaitu jumlah PNS yang pensiun tidak akan diisi penuh dengan pegawai baru. Yang diperbanyak adalah formasi PPPK. Ini sesuai desain awal Undang-Undang ASN Nomor 5 Tahun 2014 yang menyebutkan bahwa posisi PPPK lebih banyak dari PNS.",impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_33,3,"Jadi, posisi PNS yang pensiun akan diisi oleh PPPK. Formasi PPPK lebih banyak dari CPNS sudah terlihat pada rekrutmen ASN tahun ini. Kriteria CPNS dan PPPK yang dibutuhkan juga harus menguasai teknologi, responsif, adaptif, dan mempunyai kemampuan soft skills.",impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_34,3,Era Revolusi Industri 4.0 dan munculnya era kenormalan baru akibat pandemi membuat profesi PNS pun tak luput dari disrupsi teknologi.,impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_35,3,Penggunaan teknologi yang semakin masif dan perubahan pola kerja work from home (WFH) menjadi tantangan ASN dalam menjalankan tugas pelayanan publik secara profesional. Bisa jadi ke depan PNS tak lagi bekerja secara permanen atau penuh waktu.,impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_36,3,"
    Era Revolusi Industri 4.0 dan munculnya era kenormalan baru akibat pandemi membuat profesi PNS pun tak luput dari disrupsi teknologi.
  ",impian menjadi pns tinggal impian
https://www.kompas.id/baca/riset/2021/11/22/impian-menjadi-pns-tinggal-impian,kalimat_37,3,"Kepala BKN Bima Haria Wibisana bahkan menyatakan, ”Dengan adanya inovasi teknologi, sepuluh tahun lagi mungkin tidak ada PNS, mungkin semuanya PPPK, dan tidak diperlukan lagi PNS ke depan.”",impian menjadi pns tinggal impian
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_1,5,Kecepeh tengah duduk bersama suaminya di berugak ketika tiba-tiba mendengar suara nyanyian dari arah hutan. Berulang-ulang.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_2,5,"Ia menelengkan kepala, persis seperti yang dilakukan induk ayam tatkala mendengar lengking elang. Kecuntil, suaminya, duduk saja, bersila, menggaruk-garuk betis. Seekor lalat berusaha hinggap di lukanya yang masih basah.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_3,5,”Suara siapa itu?” tanya Kecepeh.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_4,5,Tangan Kecuntil yang menggaruk-garuk berhenti. Ia menelengkan kepala juga seperti ayam jantan. Namun ia tidak mendengar apa pun. Hanya gemuruh Sungai Keditan.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_5,5,"”Suara apa?” tanyanya, penasaran.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_6,5,”Anak-anak nyanyi.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_7,5,"Kecepeh mendengarkan lagi dengan lebih baik. Terdengar suara bocah, tepatnya dua orang bocah sahut-sahutan. Lama-lama semakin riuh; seperti ada puluhan bocah yang tengah bernyanyi dengan riang dan tengah berjalan mendekati rumahnya.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_8,5,"Mendengar Kecepeh terus bertanya dan menjadi semakin gelisah, Kecuntil meloncat turun, hampir saja terjatuh, dan berjalan mengelilingi rumahnya. Ia berhenti di belakang rumahnya, tempat ia bisa melayangkan pandangan ke kebun kopi dan bukit di kejauhan, mencari sesuatu yang barangkali saja menjawab kegelisahan Kecepeh. Namun yang terlihat olehnya hanya daun-daun kopi mengilap; terhampar sampai ke sungai, dan pohon dadap besar menjulang. Sungai Keditan tidak terlihat dari tempatnya berdiri, tetapi ia mendengar gemuruhnya semakin keras. Ia hendak kembali ke berugak ketika terdengar teriakan, membuatnya terkejut. Setelah teriakan kesekian, ia tahu siapa pemilik suara itu. Seorang warga yang tinggal di seberang sungai tengah memanggil suaminya segera pulang.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_9,5,Angin dingin berhembus dan ia cepat kembali ke berugak.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_10,5,"”Tidak ada apa-apa,” ujarnya menjelaskan.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_11,5,"Kecepeh memandang suaminya dengan penuh heran, kemudian kembali menelengkan kepala. ”Semakin jelas sekarang. Ratusan anak-anak kayaknya.”",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_12,5,”Saya ndak dengar apa-apa.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_13,5,”Benar?”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_14,5,”Ndak dengar apa-apa.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_15,5,"Kecepeh merasa bulu kuduknya berdiri, tubuhnya membesar, menjulang tinggi, mencapai atap-atap rumah. Wajahnya mendadak tampak letih seperti baru saja menyelesaikan pekerjaan yang sangat berat; seperti telah bertambah tua beberapa tahun.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_16,5,”Ada apa?” tanya Kecuntil.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_17,5,”Suara itu makin keras.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_18,5,”Saya ndak dengar apa-apa.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_19,5,"”Benar-benar mau ganggu saya ini,” ujar Kecepeh dengan yakin.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_20,5,”Kenapa bukan saya aja diganggu?”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_21,5,”Mungkin karena saya yang ajak epe buka lahan ini.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_22,5,"Waktu itu sore menjelang malam. Sandikala. Hujan baru saja selesai. Daun-daun dadap basah berserakan di halaman. Induk-induk ayam menuntun anak-anak mereka menuju tempat tidur; ceruk dalam di tebing kecil beberapa meter saja di sebelah barat berugak. Langit diselimuti mendung pekat. Angin dingin berhembus. Hujan sepertinya akan turun lagi, lebih lebat.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_23,5,"”Penunggu hutan itu, mereka berburu mungkin,” kata Kecuntil dengan maksud menenangkan.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_24,5,"Kecepeh tidak bisa tenang. Beberapa kali ia menjulurkan kepala melihat sekeliling. Tulang-tulangnya terasa ngilu, seolah angin telah mengirimkan penyakit ke tubuhnya. Dadanya seperti disumbat dan ia kesusahan bernapas. Takut nasib buruk akan menyergapnya, ia cepat turun dari berugak. Kakinya yang telanjang menginjak daun dadap. Ia berjalan ke dalam rumah dan sebentar kemudian keluar lagi dengan wajah yang semakin pucat.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_25,5,"Kecuntil memandang Kecepeh dengan penuh rasa ingin tahu dan lama-lama rasa cemas menghampirinya. Kecepeh berjalan ke tengah-tengah halaman, berdiri saja, menelengkan kepala, berusaha mendengar dari mana suara itu berasal. Tidak berhasil. Ketika ia yakin suara itu berasal dari arah hutan, dengan sangat cepat suara-suara riuh terdengar dari arah kebun ilalang di utara rumahnya. Ketika ia merasa telah melihat bayangan berkelebat di dekat jebak rumahnya, suara-suara itu terdengar dari arah puncak bukit, persis di tempat makam keramat berada. Ia cepat menoleh, tetapi yang tampak hanya ilalang dan semak-belukar.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_26,5,"Hanya sekejap Kecepeh merasa seperti dikepung. Ia yakin sekali seluruh tanah di sekitar rumahnya telah dipenuhi bocah-bocah yang bukan hanya bernyanyi, tetapi menari dan kaki-kaki mereka menebah tanah. Ia seperti mendengar suara-suara desah napas, suara batu-batu apung remuk, dan semak-belukar patah.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_27,5,"Kecuntil juga turun dari berugak, sekali lagi. Telanjang kaki. Menginjak daun-daun dadap. Pelan-pelan gelap menyelimuti. Dari bukit di timur kampung terdengar lengking burung hantu; lebih cepat dibanding malam-malam biasanya. Deru Sungai Keditan terus terdengar, diselingi suara-suara keras seperti sebongkah batu besar berbenturan dan pecah.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_28,5,"Kilat tiba-tiba menyambar, membuat segala sesuatu seperti menyala. Petir keras menyusul, menggeletar.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_29,5,"”Mau hujan. Kita masuk,” bujuk Kecuntil.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_30,5,Kecepeh hanya diam. Berdiri di halaman. Membiarkan rasa dingin menjalari kedua kakinya.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_31,5,"”Mau hujan,” ulang Kecuntil.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_32,5,”Masuk duluan.”,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_33,5,"Kecuntil masuk dan keluar membawa lampu teplok dari bekas botol minuman, menggantungkannya di salah satu usuk berugak. Angin membuat api di ujung sumbu bergoyang-goyang.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_34,5,"Sepanjang ia berdiri itu Kecepeh terus merapalkan mantra. Ia ingin berusaha mengusir jauh suara-suara itu dari kepalanya. Mungkin karena merasa telah ditantang oleh mantranya yang terus diulang-ulang, suara itu terdengar semakin riuh. Terdengar seperti berasal dari tempat yang sangat dekat dengannya.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_35,5,"
    Kecuntil masuk dan keluar membawa lampu teplok dari bekas botol minuman, menggantungkannya di salah satu usuk berugak. Angin membuat api di ujung sumbu bergoyang-goyang.
  ",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_36,5,"Kecepeh tidak tahan dan lengking panjang keluar dari mulutnya. Mengagetkan suaminya yang tengah duduk dan memandang nyala lampu yang mengecil-membesar seperti berusaha melepaskan diri dari ujung sumbu. Kilat menyambar dan petir keras menggelegar begitu ia menuntaskan lengking kerasnya. Itu cukup membuat ia yakin bahwa ada yang tengah menguji dirinya. Terburu-buru ia berlari ke dalam rumah dan keluar dalam keadaan tidak memakai baju. Selembar kain saja yang melekat di pinggangnya, menutup sampai pangkal paha.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_37,5,”Ayo ke sini lawan saya!” teriaknya.,pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_38,5,"Kecuntil melihat sekeliling, tetapi hanya ada suara menggerisik di belakang rumah mereka. Ia cepat melihat ke tempat itu, tetapi tidak dapat melihat apa-apa. Burung hantu di kejauhan terdengar sebentar saja kemudian berhenti.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_39,5,"”Ayo ke sini lawan saya!” teriak Kecepeh lagi. Ia berdiri di halaman, kedua susunya yang telah kisut menggantung di dadanya. Kedua lengan kurusnya meliuk-liuk di udara seperti tengah melakukan tarian. Pelan-pelan gerakan tangannya bertambah keras. Mantra terus terapal dari mulutnya.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_40,5,"Suara itu terdengar semakin riuh di dalam kepalanya. Dan ia tidak bertanya apa-apa kepada suaminya, ia tahu suara itu hanya terdengar olehnya. Ia tahu ada yang tengah berusaha mengganggu dirinya. Karena itu, ia harus menghadapinya seorang diri.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_41,5,"”Ayo lawan saya!” teriaknya. Kilat dan petir menyambutnya. Ia mendongak ke langit, dan hujan begitu saja turun. Lebat. Sangat lebat. Kecuntil duduk di berugak, bersandar di tiang, bersila, dan memejamkan mata. Tadinya ia masih ragu pada apa yang terjadi, tetapi semakin lama ia semakin yakin Kecepeh tengah diganggu.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_42,5,"Kecepeh juga mulai memejamkan mata dan menari-nari di halaman. Kedua tangannya terus meliuk-liuk kemudian mencakar-cakar udara. Sepasang susunya menggelantung dan bergerak-gerak. Pelan-pelan kainnya terlepas dan ia bertelanjang bulat sambil menari dengan menghentak-hentak. Teriakan-teriakan keluar dari mulutnya. Bukan teriakan menantang, tetapi rapalan mantra yang membuat ayam-ayam yang tengah tertidur mengeluarkan suara penuh ketakutan. Di berugak, Kecuntil beberapa kali menarik napas berat.",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_43,5,"Apa yang Kecepeh lihat kemudian menjadi hal terakhir yang ia ingat saat meninggalkan dunia menuju kehidupan selanjutnya bertahun-tahun kemudian. Persis di tengah halaman, berdiri dua orang bocah. Seekor babi hutan besar, terikat di tengah-tengah bambu yang mereka pikul. Keduanya bertelanjang bulat. Mereka bernyanyi dengan riang sahut-sahutan. Setelah berhenti sebentar, mereka berjalan lagi, memutari rumah. Meskipun hanya berdua, tetapi suara mereka begitu riuh seolah ribuan manusia ikut pula bersuara. Pada putaran ketiga, Kecepeh melihat bukan babi lagi yang terikat di tengah pikulan, melainkan dirinya sendiri yang telah telanjang bulat. Dirinya yang terikat itu tampak kesakitan dan melambai-lambaikan tangan, seperti meminta diselamatkan.*",pemburu babi 2
https://www.kompas.id/baca/cerpen-hiburan/2021/11/18/pemburu-babi-2,kalimat_44,5,Oktober 2018,pemburu babi 2
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_1,7,"BATAM, KOMPAS — Komisi Perlindungan Anak Indonesia menemukan bukti kekerasan terhadap siswa di Sekolah Penerbangan atau SPN Dirgantara Kota Batam, Kepulauan Riau. Sejumlah siswa mengaku ditampar dan ditendang, bahkan dikurung dalam sel hingga berbulan-bulan.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_2,7,"Ketua Komisi Perlindungan Anak Daerah (KPAD) Batam, Abdillah, Kamis (18/11/2021), mengatakan, kasus itu terungkap setelah 10 orangtua siswa melapor ke KPAD pada 25 Oktober lalu. Para orangtua juga melaporkan seorang siswa rahangnya sampai bergeser karena dipukul oleh pembina di SPN Dirgantara Batam.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_3,7,"Laporan itu lalu diteruskan Abdillah kepada Komisi Perlindungan Anak Indonesia (KPAI). Kemudian, KPAI dan Inspektorat Jenderal (Itjen) Kementerian Pendidikan, Kebudayaan, Ristek, Teknologi (Kemendikbudristek) melakukan investigasi di sekolah tersebut pada Rabu (17/11/2021).",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_4,7,"”Aduan itu ternyata memang sangat sesuai dengan kondisi di lapangan. Contohnya, adanya sel di sekolah tersebut,” kata Abdillah.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_5,7,"Sebenarnya, pihak sekolah sudah berupaya menyembunyikan bukti dengan mengubah sel menjadi tempat jemuran saat KPAI dan Itjen Kemendikbudristek melakukan investigasi di lapangan. Namun, menurut Abdillah, tim masih melihat bekas-bekas teralis besi di ruangan tersebut.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_6,7,Ruangan yang dipakai untuk mengurung siswa itu terdapat di lantai 4 gedung SPN Dirgantara Batam. Ruangan itu luasnya sekitar 3 x 2 meter persegi. Kondisi ruangan gelap dan pengap. Hanya ada sebuah ventilasi yang diteralis besi. Ruangan itu biasanya digunakan untuk mengurung 10 anak sekaligus.,sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_7,7,"Dalam ruangan yang serupa sel tahanan itu terdapat satu kamar mandi tanpa pintu. Menurut salah satu orangtua, pernah ada dua siswa yang diborgol dan dikurung di sana harus buang air secara bersamaan.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_8,7,"Melalui pernyataan tertulis, Komisioner KPAI Retno Lityarti, menambahkan, yang lebih mengenaskan, ada satu anak lain yang lehernya dirantai saat dikurung di ruangan tersebut. Selain itu, para orangtua yang melapor ke KPAD Batam juga menunjukkan foto-foto siswa yang dipaksa memakai baju oranye seperti tahanan saat dikurung oleh pembina.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_9,7,"Saat melakukan investigasi, Retno juga menemukan sejumlah kejanggalan lain di SPN Dirgantara Batam. Di sekolah itu, seorang guru dengan latar belakang pendidikan sarjana agama Islam mengajar materi human error dalam penerbangan pesawat.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_10,7,"Tim KPAI dan Itjen Kemendikbudristek juga melihat ada dua ruang kelas di SPN Dirgantara Batam yang tidak dilengkapi meja dan kursi. Selain itu, tim menemukan, asrama yang dihuni 40 siswa sangat buruk sanitasinya. Sebagian besar tempat tidur tidak dilengkapi sprei. Bau tidak sedap juga tercium di mana-mana.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_11,7,"
    Asrama yang dihuni 40 siswa sangat buruk sanitasinya.
  ",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_12,7,Berulang,sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_13,7,"Penelusuran lebih lanjut oleh KPAI menemukan fakta tindak kekerasan di sekolah itu telah terjadi sejak 2017 hingga 2021 secara kontinu. Pada 2018, KPAI dan KPAD Provinsi Kepri pernah menindaklanjuti laporan siswa dengan inisial RS yang mengaku dipenjara di SPN Dirgantara Batam.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_14,7,"”RS yang hendak naik pesawat dari Batam ke Surabaya ditangkap pembina SPN Dirgantara Batam. Tangan RS diborgol lalu dimasukkan sel tahanan di sekolah. Ia mengalami kekerasan fisik karena disuruh berjalan jongkok di aspal panas hingga lututnya melepuh,” kata Retno.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_15,7,"Menurut dia, pelaku kekerasan ED, kemudian ditangkap polisi dan diproses secara hukum. Pengadilan Negeri Batam menjatuhkan hukuman pidana 1 tahun penjara kepada ED.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_16,7,Baca juga: Guru Bertanggung Jawab Cegah Kekerasan di Sekolah,sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_17,7,"Terkait sejumlah laporan kekerasan di SPN Dirgantara Batam itu, Retno mengatakan, pemerintah harus memberikan sanksi tegas pada sekolah tersebut. SPN Dirgantara Batam seharusnya dilarang menerima peserta didik baru pada tahun ajaran 2022/2023. Dana bantuan operasional sekolah serta izin operasional sekolah juga harus segera dicabut.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_18,7,"Dikonfirmasi mengenai hal tersebut, Kepala Dinas Pendidikan Provinsi Kepri Muhammad Dali mengatakan, hasil investigasi KPAI dan Itjen Kemendikbudristek akan dirapatkan bersama Gubernur Kepri Ansar Ahmad pada siang ini. Rapat itu juga untuk mengambil langkah tegas terkait temuan kasus di SPN Dirgantara Batam.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/dikbud/2021/11/18/sekolah-penerbangan-di-batam-mengurung-dan-merantai-siswa,kalimat_19,7,"Kepala SPN Dirgantara Batam Ajun Komisiaris Besar (Purn) Dunya Harun mengatakan, tuduhan mengenai kekerasan terhadap siswa itu tidak benar. Ia mengklaim, semua tindakan fisik yang disebut KPAI sebagai kekerasan itu dilakukan pembina dalam rangka menertibkan perilaku siswa.",sekolah penerbangan di batam mengurung dan merantai siswa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_1,10,"Mahasiswa pascasarjana IPB University ditemukan meninggal dunia di Kebun Cibayan Atas, Bogor, Jawa Barat, Rabu (17/11/2021) siang, dengan luka di kaki yang diduga karena gigitan ular berbisa. Kasus ini menambah panjang daftar kematian karena gigitan ular di Indonesia yang sebenarnya bisa dikurangi risikonya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_2,10,"Wakil Rektor Bidang Pendidikan dan Kemahasiswaan IPB University Drajat Martianto yang dihubungi Kamis (18/11/2021) mengatakan, almarhum merupakan mahasiswa semester satu Program Pascasarjana di Program Studi Agronomi dan Hortikultura dan sebelumnya lulusan sarjana dari program yang sama.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_3,10,"”Dia juga tinggal di dalam kampus (perumahan dosen). Tampaknya keluar pagi hari (Rabu) dengan pakaian olahraga dan membawa tumbler minum. Kemungkinan jalan pagi sekaligus menengok kebun,” kata Drajat.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_4,10,"Siang harinya, sekitar pukul 14.00, pengelola Kebun Cikabayan Atas, Ngabdul, menemukan sosok korban yang diduga sudah meninggal dunia. Ditemukan luka di kakinya. Pihak IPB University segera membawa korban ke Rumah Sakit Ciawi untuk diotopsi.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_5,10,"”Kami belum menerima hasil otopsi, tapi sangat kuat dugaan disebabkan gigitan ular kobra kalau melihat luka di kakinya. Saya juga mendapat info bahwa di sekitar lokasi ditemukan lima anak ular kobra,” kata Drajat.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_6,10,Hindari tergigit,mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_7,10,"Ahli herpetologi dari Pusat Riset Biologi BRIN, Amir Hamidy, belum bisa berspekulasi soal kematian korban karena gigitan ular. ”Kalau karena gigitan ular hasil otopsinya akan kelihatan kerusakan organnya,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_8,10,"Namun, menurut Amir, risiko gigitan ular bisa saja terjadi karena saat musim hujan seperti sekarang adalah periode penetasan ular. Apalagi korban beraktivitas di perkebunan yang menjadi habitat ular berbisa. ”Ini musim telur ular menetas, tidak hanya kobra. Siklus tahun lalu juga begitu, di musim hujan banyak muncul anakan kobra,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_9,10,Telur ular tidak dijagain induknya dan begitu menetas akan menyebar secara acak. Khusus untuk ular kobra merupakan jenis yang bisa hidup di habitat terbuka di sekitar manusia. Oleh karena itu sering ditemukan di sekitar permukiman.,mencegah dan menangani dini gigitan ular berbisa
